geneid, patientid, expression value
37, 27, 832936.54
37, 28, 1558075.59
37, 29, 647079.42
37, 30, 252644.05
37, 31, 621814.81
37, 32, -179663.02
37, 33, 541828.09
37, 34, 1726514.78
37, 35, 814640.98
37, 36, 1848819.12
37, 37, 846793.20
37, 38, 416057.17
37, 39, 1146006.48
37, 40, 1033029.66
37, 41, 1703527.43
37, 42, 1317775.38
37, 43, 606235.04
37, 44, 1460732.92
37, 45, 48730.17
37, 46, 872507.23
37, 47, 1604596.27
37, 48, 245098.23
37, 49, 1426917.29
37, 50, 560653.23
37, 51, 1564662.58
37, 52, -176089.76
37, 53, 384230.12
37, 54, -178059.18
37, 55, -118051.84
37, 56, 1160804.89
37, 57, 611429.96
37, 58, 2001739.79
37, 59, 956765.61
37, 60, 1855965.63
37, 61, 1440088.68
37, 62, 1416097.92
37, 63, 1134020.54
37, 64, 1659502.39
37, 65, 1302359.08
37, 66, 1810898.74
37, 67, -86480.42
37, 68, 505846.46
37, 69, 1840932.02
37, 70, 679528.14
37, 71, 226976.32
37, 72, 752092.08
37, 73, 277292.61
37, 74, 1753689.85
37, 75, 930471.50
37, 76, 1945881.58
37, 77, 1036511.59
37, 78, 1331699.62
37, 79, 1397426.70
37, 80, -67455.44
37, 81, 1675168.85
37, 82, 1216028.48
37, 83, 201980.73
37, 84, 1529693.63
37, 85, 1369307.06
37, 86, 294582.98
37, 87, 1291374.73
37, 88, 1001543.85
37, 89, 1458915.28
37, 90, 533024.11
37, 91, 981316.43
37, 92, -175708.15
37, 93, 771698.60
37, 94, 238494.44
37, 95, 1215511.10
37, 96, 1600617.57
37, 97, 846797.95
37, 98, 411380.68
37, 99, 826157.67
38, 0, 625804.71
38, 1, 1565249.02
38, 2, 926293.76
38, 3, 571375.34
38, 4, 1221834.03
38, 5, 479689.12
38, 6, 1379135.06
38, 7, 26218.94
38, 8, 1815957.71
38, 9, 1287716.57
38, 10, 193439.01
38, 11, 526619.60
38, 12, 1887176.85
38, 13, 1984511.27
38, 14, 868889.73
38, 15, 1907178.72
38, 16, 253212.13
38, 17, 202876.48
38, 18, 303678.82
38, 19, 633248.17
38, 20, 1560563.58
38, 21, 1915720.67
38, 22, 1682889.60
38, 23, 402106.36
38, 24, 1623364.30
38, 25, 1950153.02
38, 26, 192969.90
38, 27, 1164236.45
38, 28, 524100.44
38, 29, 1189099.68
38, 30, -53375.77
38, 31, 1314235.59
38, 32, 1266207.05
38, 33, 1721181.50
38, 34, 1035438.55
38, 35, 950058.50
38, 36, 1029884.41
38, 37, 1110339.65
38, 38, -83624.31
38, 39, 1437395.03
38, 40, 858466.47
38, 41, -26104.31
38, 42, 422915.11
38, 43, 1440938.21
38, 44, 1335804.00
38, 45, 17670.68
38, 46, 73486.10
38, 47, 1946840.10
38, 48, -115238.44
38, 49, 736365.22
38, 50, 1462079.25
38, 51, 217050.36
38, 52, 631637.23
38, 53, 1322603.16
38, 54, 433736.55
38, 55, 253698.34
38, 56, 924108.28
38, 57, 1899790.55
38, 58, 807721.89
38, 59, 591180.04
38, 60, 1053828.21
38, 61, 1739371.80
38, 62, 2004626.80
38, 63, 1814726.33
38, 64, 1025313.77
38, 65, 1702154.75
38, 66, 329013.42
38, 67, 404711.42
38, 68, 1078336.82
38, 69, 62252.93
38, 70, 1771762.31
38, 71, 621472.86
38, 72, 1133404.64
38, 73, 310149.53
38, 74, 642356.08
38, 75, 1841351.79
38, 76, 1516278.71
38, 77, 43033.57
38, 78, -61798.35
38, 79, 606155.23
38, 80, 805833.89
38, 81, 1247070.97
38, 82, 620855.24
38, 83, 66015.36
38, 84, 1320795.64
38, 85, 1215668.64
38, 86, 896957.11
38, 87, 1670864.49
38, 88, 852908.43
38, 89, 1426582.44
38, 90, 1809469.06
38, 91, 559981.81
38, 92, 451624.21
38, 93, 1559052.79
38, 94, 502651.58
38, 95, 1569205.86
38, 96, 3756.27
38, 97, 573781.34
38, 98, 1322807.96
38, 99, 1188948.47
39, 0, 451844.36
39, 1, 74591.73
39, 2, -80405.61
39, 3, 1416873.55
39, 4, 1746333.27
39, 5, 1268449.66
39, 6, 1610542.09
39, 7, -8374.27
39, 8, 1088575.29
39, 9, 1032006.03
39, 10, 524270.62
39, 11, 833416.36
39, 12, 616155.78
39, 13, 1606217.80
39, 14, 241676.70
39, 15, 312562.27
39, 16, 709959.13
39, 17, 951027.89
39, 18, 1163067.76
39, 19, -47630.87
39, 20, 1268263.52
39, 21, 271304.66
39, 22, 1074377.83
39, 23, 751686.20
39, 24, 674653.87
39, 25, 391965.05
39, 26, 462997.33
39, 27, 588719.76
39, 28, -129825.45
39, 29, 1591281.02
39, 30, 575612.51
39, 31, 1469558.65
39, 32, 1984564.07
39, 33, 659708.59
39, 34, 1542086.44
39, 35, 304580.92
39, 36, 705527.68
39, 37, -61008.91
39, 38, 269916.09
39, 39, 1285267.63
39, 40, 236769.48
39, 41, 729702.87
39, 42, 1301110.53
39, 43, 1990776.32
39, 44, 94640.45
39, 45, 1947536.16
39, 46, 1181228.71
39, 47, 1837065.30
39, 48, 56035.30
39, 49, 1205174.60
39, 50, 1041927.78
39, 51, 634361.40
39, 52, 1702689.55
39, 53, 1058879.00
39, 54, 975881.60
39, 55, 230176.23
39, 56, 1140616.73
39, 57, 1469904.95
39, 58, 1087702.15
39, 59, 373704.36
39, 60, 1130476.70
39, 61, 1292821.83
39, 62, 925035.30
39, 63, 99174.57
39, 64, 1388514.31
39, 65, 1964248.10
39, 66, 612010.55
39, 67, 1898047.46
39, 68, 654299.39
39, 69, 443619.14
39, 70, -42496.26
39, 71, 399438.17
39, 72, 1511875.76
39, 73, 1570490.39
39, 74, 965183.94
39, 75, 209275.11
39, 76, 1162620.36
39, 77, 1747789.23
39, 78, 324065.64
39, 79, 1749359.81
39, 80, -62784.54
39, 81, 1687874.41
39, 82, 1331559.80
39, 83, 791241.17
39, 84, 1256745.91
39, 85, 1682046.36
39, 86, 292991.77
39, 87, -63299.35
39, 88, 1399239.73
39, 89, 1903996.40
39, 90, 2002568.70
39, 91, 1450066.51
39, 92, -38697.19
39, 93, 1928361.35
39, 94, -70671.79
39, 95, 158182.53
39, 96, 1870422.75
39, 97, 39751.76
39, 98, 216205.17
39, 99, 1377785.67
40, 0, 378217.48
40, 1, 38491.83
40, 2, 1663074.23
40, 3, 421885.26
40, 4, 1531882.64
40, 5, 13901.20
40, 6, 1488359.29
40, 7, 1112078.73
40, 8, 1211633.55
40, 9, 1736450.72
40, 10, 994337.06
40, 11, 1434147.47
40, 12, -83963.91
40, 13, 1436896.45
40, 14, 1790581.65
40, 15, -142977.32
40, 16, 45852.56
40, 17, 294591.30
40, 18, 1707048.57
40, 19, 922443.11
40, 20, 1050815.45
40, 21, 1566429.94
40, 22, 631075.31
40, 23, 862900.85
40, 24, 1896539.87
40, 25, -43400.39
40, 26, 1148590.39
40, 27, 1501011.18
40, 28, 1265860.59
40, 29, 514670.98
40, 30, 1951101.29
40, 31, 6471.42
40, 32, -129797.33
40, 33, 1943366.76
40, 34, 289157.13
40, 35, 1888693.96
40, 36, 1358185.54
40, 37, -129531.56
40, 38, 400649.17
40, 39, 1493150.23
40, 40, 1777330.28
40, 41, 748563.84
40, 42, 1677426.04
40, 43, 1072766.64
40, 44, 1955271.90
40, 45, 1129125.50
40, 46, 332679.76
40, 47, -184197.02
40, 48, 1980177.55
40, 49, -58186.74
40, 50, -93876.73
40, 51, 261157.19
40, 52, 754584.70
40, 53, 417129.62
40, 54, 1866155.23
40, 55, 1541655.87
40, 56, 540076.36
40, 57, 1618186.67
40, 58, 1958420.07
40, 59, 1574948.86
40, 60, 1540790.48
40, 61, 1171264.87
40, 62, 445049.46
40, 63, 1633258.65
40, 64, 699846.12
40, 65, 1112148.03
40, 66, 1611121.45
40, 67, 574571.99
40, 68, 1286437.70
40, 69, -39628.41
40, 70, 1502902.24
40, 71, 1658731.36
40, 72, 1034907.17
40, 73, 17294.29
40, 74, 1673187.91
40, 75, 1181110.12
40, 76, 1735277.79
40, 77, 1754402.10
40, 78, 142920.24
40, 79, 668853.82
40, 80, 95246.55
40, 81, 415833.18
40, 82, 996643.21
40, 83, -43583.90
40, 84, 299597.24
40, 85, 965832.49
40, 86, 1558661.23
40, 87, 653986.38
40, 88, 335460.14
40, 89, 302679.58
40, 90, 1540218.38
40, 91, 1080744.42
40, 92, 1788058.60
40, 93, 766503.08
40, 94, 5776.54
40, 95, 1531702.31
40, 96, 1893003.45
40, 97, 1556734.09
40, 98, 1922095.35
40, 99, 1619224.66
41, 0, 1697884.31
41, 1, 1859358.07
41, 2, 1814029.18
41, 3, 597073.29
41, 4, -66509.29
41, 5, 400539.82
41, 6, 310333.28
41, 7, 1968488.91
41, 8, 616727.58
41, 9, 1678248.29
41, 10, 1021053.81
41, 11, 1303361.23
41, 12, 1893507.49
41, 13, -166509.92
41, 14, 1840021.57
41, 15, 1074385.01
41, 16, 227133.53
41, 17, 417335.56
41, 18, 226284.59
41, 19, 73594.02
41, 20, -16690.26
41, 21, 1359823.39
41, 22, -33574.15
41, 23, 1819481.54
41, 24, 1679866.97
41, 25, 1340856.27
41, 26, 343342.79
41, 27, 1459737.72
41, 28, 397862.19
41, 29, 1729792.98
41, 30, 1930810.68
41, 31, 1034771.23
41, 32, 828193.69
41, 33, 1966160.87
41, 34, 714347.64
41, 35, 1780158.89
41, 36, 540761.04
41, 37, 1046665.38
41, 38, 127721.40
41, 39, 402373.01
41, 40, 143239.60
41, 41, 1956483.82
41, 42, 979449.29
41, 43, 419498.31
41, 44, 2132.27
41, 45, 1730775.59
41, 46, 1398940.09
41, 47, -80108.00
41, 48, -92721.30
41, 49, 24687.61
41, 50, 277090.24
41, 51, 1029215.88
41, 52, 1292196.64
41, 53, 1643978.91
41, 54, 764135.73
41, 55, 1289384.11
41, 56, 19319.66
41, 57, 1006528.45
41, 58, -32741.68
41, 59, 1723493.58
41, 60, 349647.77
41, 61, -22848.11
41, 62, 1639009.76
41, 63, 234090.37
41, 64, 463842.59
41, 65, 1839933.90
41, 66, 1882299.82
41, 67, 991514.00
41, 68, 1064175.36
41, 69, 1362896.49
41, 70, 1978508.39
41, 71, 1190769.00
41, 72, -121582.98
41, 73, 1451522.15
41, 74, 870650.97
41, 75, 218181.90
41, 76, 1521906.99
41, 77, 207364.84
41, 78, 842551.75
41, 79, 876132.07
41, 80, 1354468.56
41, 81, 452727.47
41, 82, -25741.92
41, 83, -122048.40
41, 84, 1983188.00
41, 85, -49038.30
41, 86, 1564324.67
41, 87, 640009.51
41, 88, 641909.56
41, 89, 335104.99
41, 90, -38374.58
41, 91, 150876.70
41, 92, 174211.81
41, 93, 1883603.28
41, 94, 1504191.81
41, 95, 1469345.65
41, 96, 1614883.75
41, 97, 1990360.14
41, 98, 410062.82
41, 99, 1636773.21
42, 0, 441932.36
42, 1, 243086.79
42, 2, 413133.77
42, 3, -36456.56
42, 4, 1119537.02
42, 5, -6107.41
42, 6, 1200253.84
42, 7, 563105.80
42, 8, 1123818.54
42, 9, 99423.03
42, 10, 358551.45
42, 11, 1582967.67
42, 12, 63015.23
42, 13, 1522020.31
42, 14, 529176.36
42, 15, 1699227.02
42, 16, 1919559.21
42, 17, 1425817.75
42, 18, 446451.02
42, 19, -144853.82
42, 20, 263396.14
42, 21, -2170.56
42, 22, 1889773.74
42, 23, 1371762.27
42, 24, -20980.38
42, 25, -138555.69
42, 26, -135851.16
42, 27, 1651441.64
42, 28, 437498.39
42, 29, 119853.23
42, 30, -43185.78
42, 31, 361522.13
42, 32, 1690580.17
42, 33, 300457.66
42, 34, 1528682.74
42, 35, 133346.30
42, 36, 1802695.13
42, 37, 1217746.53
42, 38, 1831671.73
42, 39, 703402.26
42, 40, 1083709.96
42, 41, 388922.66
42, 42, 1340897.67
42, 43, 297014.42
42, 44, 1237845.18
42, 45, -88181.98
42, 46, 1575892.49
42, 47, 1016396.62
42, 48, 1929309.79
42, 49, 347339.85
42, 50, 271194.64
42, 51, 1522164.35
42, 52, 537587.26
42, 53, 1906840.14
42, 54, 337906.55
42, 55, 1082285.34
42, 56, 112520.05
42, 57, 1931528.10
42, 58, 1477457.14
42, 59, 217989.00
42, 60, 264445.65
42, 61, -173292.73
42, 62, 965123.56
42, 63, 1708710.23
42, 64, 345374.92
42, 65, 1111089.31
42, 66, 981243.93
42, 67, 1258171.12
42, 68, 1989037.47
42, 69, -171420.01
42, 70, 656506.32
42, 71, 755328.04
42, 72, 149456.87
42, 73, 1310409.46
42, 74, 1204492.63
42, 75, 829714.33
42, 76, 1187237.11
42, 77, 810033.59
42, 78, 573919.84
42, 79, -21798.55
42, 80, 501300.23
42, 81, 1500623.42
42, 82, 1800686.92
42, 83, 198190.98
42, 84, 808274.58
42, 85, 1278722.71
42, 86, -174494.27
42, 87, 840967.04
42, 88, 958062.75
42, 89, 1227204.65
42, 90, 635471.67
42, 91, -90011.55
42, 92, 2004483.34
42, 93, 1899394.94
42, 94, 1595798.39
42, 95, 178426.89
42, 96, 55919.31
42, 97, 903432.80
42, 98, 1216355.19
42, 99, -54881.04
43, 0, 924121.18
43, 1, 1548505.64
43, 2, -56341.68
43, 3, 1698406.33
43, 4, -95405.40
43, 5, 675639.19
43, 6, 1661040.73
43, 7, 179341.19
43, 8, 1875222.68
43, 9, 1678681.17
43, 10, 1417078.65
43, 11, 1450954.68
43, 12, 1769582.46
43, 13, 1269847.71
43, 14, 357187.85
43, 15, 459844.24
43, 16, 990946.45
43, 17, 558177.38
43, 18, 531887.81
43, 19, 453162.21
43, 20, 1448120.96
43, 21, 1625330.67
43, 22, 400019.00
43, 23, 826321.40
43, 24, 254972.79
43, 25, 789867.34
43, 26, 595330.55
43, 27, 355450.32
43, 28, 1184111.47
43, 29, 1599454.40
43, 30, 425716.44
43, 31, 1194355.40
43, 32, 1614554.03
43, 33, 1113703.97
43, 34, 1950777.51
43, 35, 260799.27
43, 36, 1564565.23
43, 37, 1071686.99
43, 38, 1391404.65
43, 39, 1217506.41
43, 40, 1632356.40
43, 41, -4126.18
43, 42, 57249.66
43, 43, 1573090.71
43, 44, 257314.30
43, 45, 1150676.11
43, 46, 51108.39
43, 47, 701775.30
43, 48, 1841002.98
43, 49, 1546050.05
43, 50, 484136.74
43, 51, 749621.13
43, 52, 1784492.95
43, 53, 988187.20
43, 54, 1136990.92
43, 55, 123913.35
43, 56, 1145510.21
43, 57, 412782.04
43, 58, -77768.21
43, 59, 702635.01
43, 60, 1546681.53
43, 61, 630536.40
43, 62, 534563.93
43, 63, 889156.38
43, 64, 1749551.61
43, 65, 1336513.44
43, 66, 225697.46
43, 67, 1023398.49
43, 68, 1264865.35
43, 69, 3640.71
43, 70, 811967.86
43, 71, 91175.35
43, 72, 1254380.88
43, 73, 1565663.89
43, 74, 1521701.08
43, 75, -7553.55
43, 76, 1233587.96
43, 77, 1043860.35
43, 78, 362183.71
43, 79, 471151.52
43, 80, 905933.12
43, 81, 208001.40
43, 82, 1324410.86
43, 83, 683777.44
43, 84, 1128069.49
43, 85, 588011.73
43, 86, 1279160.01
43, 87, 785877.97
43, 88, 1423237.52
43, 89, 321180.52
43, 90, 1505834.89
43, 91, 1451831.80
43, 92, 1901225.92
43, 93, 795596.72
43, 94, 1914131.73
43, 95, 429207.55
43, 96, 542261.63
43, 97, 1140997.52
43, 98, 569154.08
43, 99, 610226.48
44, 0, 125154.90
44, 1, 223348.60
44, 2, 1689274.70
44, 3, 1343927.26
44, 4, 265706.11
44, 5, 1845018.05
44, 6, 1859687.97
44, 7, 9987.48
44, 8, 1551262.58
44, 9, 1516151.66
44, 10, 1688549.43
44, 11, 704228.19
44, 12, 897536.10
44, 13, 1133212.92
44, 14, 1615806.21
44, 15, 670803.81
44, 16, 684299.45
44, 17, 764665.57
44, 18, -181842.76
44, 19, -152617.01
44, 20, 1249422.63
44, 21, 963780.01
44, 22, 583383.14
44, 23, 1387157.28
44, 24, 644569.90
44, 25, 1707908.07
44, 26, 1370319.00
44, 27, 1466034.68
44, 28, 363420.48
44, 29, 1923665.08
44, 30, 1817764.18
44, 31, 362742.27
44, 32, 729151.37
44, 33, 1168992.22
44, 34, 103064.91
44, 35, 355765.14
44, 36, 354066.03
44, 37, 617676.49
44, 38, 1050952.86
44, 39, 1604103.27
44, 40, 191436.43
44, 41, 202634.31
44, 42, 1392291.61
44, 43, 1192497.73
44, 44, 114927.01
44, 45, 147650.00
44, 46, 564928.09
44, 47, 1822452.23
44, 48, 1440360.80
44, 49, 1427561.66
44, 50, 1416146.01
44, 51, 743923.86
44, 52, 571988.27
44, 53, 1345391.65
44, 54, 897877.16
44, 55, 1550973.04
44, 56, 1207230.76
44, 57, 472126.26
44, 58, 755008.87
44, 59, 1492729.74
44, 60, 820304.59
44, 61, 910694.83
44, 62, 489032.33
44, 63, 1351273.48
44, 64, 1631797.35
44, 65, -14191.50
44, 66, 1875232.54
44, 67, 980506.35
44, 68, 92572.98
44, 69, 1592874.96
44, 70, 15198.75
44, 71, 1524351.96
44, 72, 424495.71
44, 73, 1880424.97
44, 74, 1469485.26
44, 75, 1561726.24
44, 76, 1413819.64
44, 77, 492066.66
44, 78, 1908270.01
44, 79, 1343756.93
44, 80, 1983972.82
44, 81, 1814526.62
44, 82, 1981757.09
44, 83, 601073.09
44, 84, 1936964.78
44, 85, 531732.72
44, 86, 1263363.05
44, 87, 114208.66
44, 88, 1336171.94
44, 89, 1482765.49
44, 90, 360171.56
44, 91, 1195952.09
44, 92, 1100355.14
44, 93, 294934.58
44, 94, -107729.67
44, 95, 34484.53
44, 96, 1474297.10
44, 97, 1848583.88
44, 98, 1077853.62
44, 99, 511235.85
45, 0, 1765662.37
45, 1, 364400.16
45, 2, 1697371.98
45, 3, 1881204.72
45, 4, 310271.77
45, 5, 765758.43
45, 6, 200384.87
45, 7, 1572853.32
45, 8, 1243042.95
45, 9, -104813.15
45, 10, 1043016.60
45, 11, 679546.63
45, 12, 774869.35
45, 13, 1665273.27
45, 14, 578679.97
45, 15, 1031761.00
45, 16, 1528803.66
45, 17, 1354896.87
45, 18, -116851.95
45, 19, 782756.48
45, 20, 455352.37
45, 21, 1295782.46
45, 22, -88559.10
45, 23, 266092.90
45, 24, 1949101.52
45, 25, 58733.61
45, 26, 338595.28
45, 27, 1351734.25
45, 28, 1927487.19
45, 29, 892712.97
45, 30, 1605937.02
45, 31, 1168534.84
45, 32, 245479.58
45, 33, 1794542.39
45, 34, 650028.06
45, 35, 1162760.95
45, 36, 276951.62
45, 37, 1940956.35
45, 38, 614671.10
45, 39, 1931879.82
45, 40, 1196603.78
45, 41, 217939.66
45, 42, -143881.96
45, 43, 1278434.68
45, 44, -4529.75
45, 45, 1868391.85
45, 46, 94633.78
45, 47, 969727.40
45, 48, 1069181.02
45, 49, 111064.59
45, 50, -97023.36
45, 51, -2762.17
45, 52, 1214768.06
45, 53, 1870891.43
45, 54, 608076.16
45, 55, 1584603.15
45, 56, 1056310.12
45, 57, -65000.51
45, 58, 1729163.93
45, 59, 1407640.37
45, 60, 88.52
45, 61, 211220.66
45, 62, 1427421.81
45, 63, 1021227.05
45, 64, 761315.62
45, 65, 1999842.35
45, 66, 1817491.90
45, 67, 352548.97
45, 68, 513721.37
45, 69, 1934925.63
45, 70, 1909275.94
45, 71, 1458981.17
45, 72, 1445824.87
45, 73, 1573304.17
45, 74, 1373161.17
45, 75, 1547010.53
45, 76, 1113176.02
45, 77, 857872.42
45, 78, 381493.18
45, 79, 831071.24
45, 80, 482054.91
45, 81, -52909.79
45, 82, 391489.99
45, 83, 241793.66
45, 84, 1013438.85
45, 85, 1461806.23
45, 86, 1188729.35
45, 87, 1941549.11
45, 88, 374879.94
45, 89, 664083.64
45, 90, 1061663.45
45, 91, 1506365.44
45, 92, -64811.62
45, 93, 6381.23
45, 94, 488156.01
45, 95, 373889.41
45, 96, 860535.82
45, 97, 1320722.81
45, 98, 1372035.55
45, 99, 1396330.35
46, 0, 1912659.39
46, 1, 1612442.08
46, 2, 170913.39
46, 3, 1324095.41
46, 4, 1888659.02
46, 5, -83388.42
46, 6, 1666091.41
46, 7, 969154.97
46, 8, 1787213.40
46, 9, 1759187.26
46, 10, 669846.14
46, 11, 81808.93
46, 12, 571304.71
46, 13, 1412519.49
46, 14, 1154980.56
46, 15, 566883.66
46, 16, 607851.76
46, 17, 1113876.23
46, 18, 1810700.60
46, 19, 1349430.80
46, 20, 54366.18
46, 21, 824209.93
46, 22, 380212.20
46, 23, 670063.81
46, 24, 265681.92
46, 25, 773942.42
46, 26, -84125.12
46, 27, 690108.92
46, 28, 1534679.13
46, 29, 419278.90
46, 30, 542564.31
46, 31, 320447.67
46, 32, 1852997.20
46, 33, -171538.00
46, 34, 1166037.49
46, 35, 1965416.86
46, 36, 457455.40
46, 37, 486404.09
46, 38, -108361.55
46, 39, 1302200.52
46, 40, 1187754.22
46, 41, 784359.76
46, 42, 1973029.62
46, 43, -65330.50
46, 44, 169333.92
46, 45, 1761167.63
46, 46, 1632984.30
46, 47, 852557.05
46, 48, 749052.55
46, 49, 1723219.74
46, 50, 1683821.82
46, 51, 783027.06
46, 52, 1478431.28
46, 53, 429113.26
46, 54, -127355.99
46, 55, 640296.37
46, 56, 1732570.42
46, 57, 1028319.31
46, 58, 1072759.43
46, 59, 869147.35
46, 60, -186360.20
46, 61, 670519.36
46, 62, -106860.56
46, 63, 453350.63
46, 64, 1461107.94
46, 65, 1167783.04
46, 66, 714027.00
46, 67, 1085123.83
46, 68, 1141414.65
46, 69, 1793822.09
46, 70, 1858927.21
46, 71, 844963.78
46, 72, 1868078.54
46, 73, 248328.40
46, 74, 1655410.79
46, 75, 323836.56
46, 76, 1852444.49
46, 77, 914486.36
46, 78, 1835173.43
46, 79, -28131.64
46, 80, 405386.00
46, 81, 2000956.84
46, 82, 665784.14
46, 83, 845028.17
46, 84, 228686.37
46, 85, 1705558.26
46, 86, 1940964.57
46, 87, 1957811.82
46, 88, 1452486.82
46, 89, 1222888.38
46, 90, 652086.71
46, 91, 1053433.34
46, 92, -2330.45
46, 93, 1682761.67
46, 94, 1608469.13
46, 95, -138696.43
46, 96, 1933882.30
46, 97, 1228240.70
46, 98, -116817.93
46, 99, 50060.38
47, 0, -90005.28
47, 1, 1098444.94
47, 2, 1786604.39
47, 3, 10716.67
47, 4, 385751.35
47, 5, 192882.89
47, 6, 592730.38
47, 7, 1199784.57
47, 8, 1225291.77
47, 9, 660513.99
47, 10, 1439994.57
47, 11, 559416.03
47, 12, 880911.96
47, 13, 543782.57
47, 14, 457449.82
47, 15, 1716149.77
47, 16, 897442.76
47, 17, 1712970.01
47, 18, 135423.36
47, 19, 1994464.93
47, 20, 28108.12
47, 21, 154717.92
47, 22, 1541485.91
47, 23, 1031684.87
47, 24, 1837504.15
47, 25, 939829.00
47, 26, 307796.13
47, 27, 1213721.38
47, 28, 596999.60
47, 29, 1809063.84
47, 30, 1525394.94
47, 31, -127996.15
47, 32, 601619.67
47, 33, -142609.25
47, 34, -94461.13
47, 35, 238555.25
47, 36, 1645139.32
47, 37, 1648373.86
47, 38, 281105.22
47, 39, 1386521.56
47, 40, -136663.02
47, 41, 574989.76
47, 42, 1490156.21
47, 43, 1178836.04
47, 44, 345616.52
47, 45, 161209.00
47, 46, 1675549.29
47, 47, 937372.98
47, 48, 1293222.18
47, 49, 1099275.78
47, 50, 763304.13
47, 51, 1559847.63
47, 52, -23047.42
47, 53, 738274.91
47, 54, 1774467.55
47, 55, 229370.36
47, 56, 166759.98
47, 57, 1341066.87
47, 58, 196285.36
47, 59, 17517.27
47, 60, 47460.93
47, 61, 609088.57
47, 62, 1755031.19
47, 63, 1703883.84
47, 64, 557990.37
47, 65, 1824299.85
47, 66, 800585.87
47, 67, 1395827.82
47, 68, 784643.65
47, 69, 1247663.79
47, 70, 1379599.74
47, 71, 603887.44
47, 72, -38730.54
47, 73, 767693.85
47, 74, -3453.35
47, 75, 1962878.80
47, 76, 1896331.63
47, 77, 1546240.26
47, 78, -168200.13
47, 79, 1201653.82
47, 80, 1742113.19
47, 81, 506297.85
47, 82, 1507949.74
47, 83, 1664010.08
47, 84, 1710502.03
47, 85, 1172747.61
47, 86, 1283001.54
47, 87, 1982121.25
47, 88, 558065.08
47, 89, 1050661.98
47, 90, 964969.84
47, 91, 1969614.68
47, 92, 1036904.47
47, 93, 1294063.95
47, 94, 581245.95
47, 95, 1464038.87
47, 96, 460099.83
47, 97, 414764.21
47, 98, 1277436.73
47, 99, 79020.79
48, 0, 1961094.86
48, 1, 1656145.98
48, 2, 887044.45
48, 3, 1429762.95
48, 4, 1964556.31
48, 5, 210408.94
48, 6, 1979650.10
48, 7, 793596.27
48, 8, 1539198.20
48, 9, 351522.98
48, 10, 1227955.03
48, 11, 279249.87
48, 12, 1254354.48
48, 13, 219695.89
48, 14, 888797.72
48, 15, 1011991.31
48, 16, -81237.05
48, 17, 1204744.60
48, 18, 1173887.06
48, 19, 1796894.00
48, 20, 429950.56
48, 21, 78457.18
48, 22, 484439.22
48, 23, -80624.82
48, 24, 39599.08
48, 25, 1751972.47
48, 26, 1135180.74
48, 27, -3491.32
48, 28, 717923.20
48, 29, 456178.28
48, 30, 1954295.44
48, 31, 1809955.17
48, 32, -14835.70
